,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
9133,Orbit - Guma do ?ucia smak truskawkowy 25 sztuk,Wyroby cukiernicze,Orbit - Chewing gum strawberry flavor 25 pieces,Confectionery,Orbit - Chewing gum à la fraise saveur 25 pièces,Confiserie
1663,Kanapka mleczna monte snack ,Wyroby cukiernicze,Milk sandwich monte snack,Confectionery,Collation au lait monte collation,Confiserie
5137,?mietanka Gosty? 12%,Pozosta?e produkty mleczne,Gosty? cream 12%,Other dairy products,Gosty? crème 12%,Autres produits laitiers
11967,Knorr Gor?cy Kubek Grochowa z grzankami 21 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Knorr Hot Pea Mug with croutons 21 g,Other food items not elsewhere classified,Tasse de pois chaud Knorr avec croûtons 21 g,Autres produits alimentaires nca
11079,Prymat M?ynek Pieprz kolorowy 40 g,"Sól, przyprawy korzenne i zio?a kulinarne",Prymat Grinder Colorful pepper 40 g,"Salt, spices and culinary herbs",Prymat Grinder Poivre coloré 40 g,"Sel, épices et herbes culinaires"
6270,Bebiprima - Deser Gruszki Williamsa. Przecier owocowy po 4 mie...,?ywno?? dla dzieci,Bebiprima - Williams Pears Dessert. Fruit puree after 4 months ...,Food for children,Bebiprima - Dessert Williams aux poires. Purée de fruits après 4 mois ...,Nourriture pour les enfants
16673,Bakalland Mieszanka keksowa 400 g,Owoce suszone i orzechy,Bakalland Fruit mix 400 g,Dried fruits and nuts,Bakalland Fruit Mix 400 g,Fruits secs et noix
3529,Pasztet z boczkiem soko?ów ,Pozosta?e przetwory mi?sne,Pate with falcon bacon,Other meat preparations,Pate aux lardons de faucon,Autres préparations de viande
8812,Mission - Tortilla wraps multigrain,Pozosta?e wyroby piekarskie,Mission - Tortilla wraps multigrain,Other bakery products,Mission - La tortilla enveloppe le multigrain,Autres produits de boulangerie
12162,Huzar Miód pszczeli nektarowy lipowy 1 kg,"D?emy, marmolady i miód",Hussar Bee nectar linden honey 1 kg,"Jams, marmalades and honey",Hussard Abeille nectar tilleul miel 1 kg,"Confitures, marmelades et miel"
5957,  - Pasztet z selera,Warzywa suszone i pozosta?e przetwory warzywne,#NAME?,Dried vegetables and other vegetable preserves,#NAME?,Légumes secs et autres préparations à base de légumes
16482,Ananas,Owoce ?wie?e lub ch?odzone,Pineapple,Fresh or chilled fruits,ananas,Fruits frais ou réfrigérés
4474,Ser topiony tost plastry ,Sery i twarogi,Processed cheese slices toasted,Cheese and curd,Tranches de fromage fondu grillées,Fromage et caillé
713,Czekolada mleczna bez laktozy ,Czekolada,Milk chocolate without lactose,Chocolate,Chocolat au lait sans lactose,chocolat
13636,Morliny Boczek carski,W?dliny,Tsarina bacon morliny,meats,Moraine de bacon tsarine,viandes
626,Czekolada  bezglutenowa Chocokiss Kocham Ci? ,Czekolada,Chocokiss gluten-free chocolate I love you,Chocolate,Chocokiss au chocolat sans gluten je t&#39;aime,chocolat
6204,Bakoma - Twist jogurt do picia malinowy,Jogurt,Bakoma - Twist raspberry drinking yogurt,Yoghurt,Bakoma - Yaourt à la framboise Twist,yaourt
418,Chrzan Mosso Delikatesowy ,Warzywa suszone i pozosta?e przetwory warzywne,Delicatessen Mosso Horseradish,Dried vegetables and other vegetable preserves,Charcuterie Mosso Raifort,Légumes secs et autres préparations à base de légumes
12004,?owicz Kocio?ek ch?opski 580 g,Gotowe dania,?owicz Peasant cauldron 580 g,Prepared dishes,Chaudron de paysan de ?owicz 580 g,Plats cuisinés
546,Crunchy cup czerwone owoce ,P?atki ?niadaniowe,Crunchy cup with red fruits,Breakfast cereals,Coupe croustillante aux fruits rouges,Céréales de petit déjeuner
12981,  Candy Carnival Sour Worms ?elki o smaku owocowym w kwa?nej posypce cukrowej 200 g,Wyroby cukiernicze,Candy Carnival Sour Worms Jelly beans with fruit flavor in sour sugar sprinkles 200 g,Confectionery,Candy Carnival Sour Worms Fèves à la gelée avec une saveur de fruits dans du sucre aigre saupoudré 200 g,Confiserie
15626,  Finest Colombian Supremo Kawa palona mielona 227 g,Kawa,Finest Colombian Supremo Ground Roasted Coffee 227 g,Coffee,Café rôti moulu Supremo colombien Finest 227 g,café
2622,Masmix klasyczny,Margaryna i inne t?uszcze ro?linne,Classic masmix,Margarine and other vegetable fats,Mélange classique,Margarine et autres graisses végétales
10204,Vitapress - Frozen - Napój gazowany o smaku winogronowym,Napoje orze?wiaj?ce,Vitapress - Frozen - Carbonated drink with grape flavor,Refreshing drinks,Vitapress - Frozen - Boisson gazéifiée au goût de raisin,Boissons rafraîchissantes
16396,Dakri Kajzerki mix Pieczywo pszenne 300 g (6 sztuk),Pieczywo,Dakri Kaiser mix wheat bread 300 g (6 pieces),Bread,Dakri Kaiser mélange pain de blé 300 g (6 morceaux),pain
7673,Hochland - Gouda ser kremowy topiony w plastrach,Sery i twarogi,Hochland - Gouda cream cheese melted in slices,Cheese and curd,Hochland - Fromage à la crème Gouda fondu en tranches,Fromage et caillé
10585,Melvit M?ka gryczana 1 kg,M?ka i pozosta?e zbo?a,Melvit Buckwheat Flour 1 kg,Flour and other cereals,Melvit Farine De Sarrasin 1 kg,Farine et autres céréales
2196,Kukurydza Rolnik ,Warzywa suszone i pozosta?e przetwory warzywne,Corn Farmer,Dried vegetables and other vegetable preserves,Fermier maïs,Légumes secs et autres préparations à base de légumes
10324,Woseba - Cafe Brasil kawa mielona,Kawa,Woseba - Cafe Brasil ground coffee,Coffee,Woseba - Café Brasil Café moulu,café
17030,Karp królewski patroszony - ?wie?y,Ryby ?wie?e lub ch?odzone,Gutted royal carp - fresh,Fresh or chilled fish,Carpe royale éviscérée - fraîche,Poisson frais ou réfrigéré
5834,"  - Koper W?oski herbata zio?owa ekspresowa 20tb x 1,8...",Herbata,- Fennel Italian herbal tea express 20tb x 1.8 ...,Tea,"- Tisane italienne au fenouil express 20tb x 1,8 ...",thé
7951,Jutrzenka - ?liwka Wi?nia Porzeczka w czekoladzie,Wyroby cukiernicze,Dawn - Cherry Plum Currant in chocolate,Confectionery,Dawn - Cerise Prune Groseille au chocolat,Confiserie
4450,Ser sma?ony   i  ,Sery i twarogi,Fried cheese and,Cheese and curd,Fromage frit et,Fromage et caillé
10234,Wasa - Pieczywo chrupkie ?ytnie,Pozosta?e wyroby piekarskie,Wasa - Rye crispbread,Other bakery products,Wasa - Pain croustillant au seigle,Autres produits de boulangerie
13893,Perla Antipasti Zielone papryczki nadziewane serkiem 150 g,Warzywa suszone i pozosta?e przetwory warzywne,Perla Antipasti Green peppers stuffed with cheese 150 g,Dried vegetables and other vegetable preserves,Perla Antipasti Poivrons verts farcis au fromage 150 g,Légumes secs et autres préparations à base de légumes
14183,Kaktus Lody wodne o smaku cytrynowym i sorbet truskawkowy 45 ml,Lody,Cactus Lemon ice cream and strawberry sorbet 45 ml,Ice cream,Cactus glace au citron et sorbet à la fraise 45 ml,crème glacée
4097,Ry? naturalny br?zowy d?ugi   i  ,Ry?,Natural long brown rice,Rice,Riz brun long naturel,riz
11462,  Dressing jogurtowy 200 ml,"Sosy, przyprawy",Yogurt dressing 200 ml,"Sauces, spices",Vinaigrette au yaourt 200 ml,"Sauces, Epices"
2428,Makaron Corticella spaghetti,Makarony i produkty makaronowe,Pasta Corticella spaghetti,Pasta and pasta products,Pâtes Corticella Spaghetti,Pâtes et macaronis
1938,Ketchup Tortex ?agodny,"Sosy, przyprawy",Mild tortex ketchup,"Sauces, spices",Ketchup doux tortex,"Sauces, Epices"
9048,Nestle - Nan Optipro 2 Mleko modyfikowane,Mleko zag?szczone i w proszku,Nestle - Nan Optipro 2 Modified milk,Powdered and powdered milk,Nestlé - Lait modifié Nan Optipro 2,Lait condensé et en poudre
14348,?aciata ?mietanka UHT do kawy 100 ml (10 sztuk),Pozosta?e produkty mleczne,Pinto UHT Coffee Cream 100 ml (10 pieces),Other dairy products,Pinto UHT Coffee Cream 100 ml (10 pièces),Autres produits laitiers
14844,NaTurek Nasz Puszysty ze szczypiorkiem Serek twarogowy 140 g,Sery i twarogi,NaTurek Our Fluffy Cheese with Chives Cottage cheese 140 g,Cheese and curd,NaTurek Notre fromage moelleux à la ciboulette Fromage Cottage 140 g,Fromage et caillé
9707,Salvadori - Oliwa z oliwek extra vergine,Oliwa z oliwek,Salvadori - Extra virgin olive oil,olive oil,Salvadori - Huile d&#39;olive extra vierge,Huile d&#39;olive
7451,Grze?ki - Tyci Bites mini wafelki z kremem kakaowym w czekol...,Pozosta?e wyroby piekarskie,Grze?ki - Tyci Bites mini wafers with cocoa cream in chocolate ...,Other bakery products,Grze?ki - Tyci Bites mini-gaufres à la crème de cacao au chocolat ...,Autres produits de boulangerie
16287,Black Energy Extreme 5 Gazowany napój energetyzuj?cy 250 ml,Napoje orze?wiaj?ce,Black Energy Extreme 5 Carbonated energy drink 250 ml,Refreshing drinks,Black Energy Extreme 5 Boisson énergisante gazéifiée 250 ml,Boissons rafraîchissantes
12204,?owicz Czekod?em truskawka z belgijsk? czekolad? 250 g,"D?emy, marmolady i miód",?owicz Czekod? strawberry with Belgian chocolate 250 g,"Jams, marmalades and honey",?owicz Czekod? fraise au chocolat belge 250 g,"Confitures, marmelades et miel"
2030,Kisiel Dr.oetker malinowy,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Raspberry Dr. Oetker jelly,Other food items not elsewhere classified,Gelée framboise Dr. framboise,Autres produits alimentaires nca
2956,Napój Danone Gratka mleczny truskawkowy ,Jogurt,Danone Gratka Strawberry milky drink,Yoghurt,Boisson aux fraises au lait Danone Windfall,yaourt
16797,Orzechy ziemne w ?upinie,Owoce suszone i orzechy,Peanuts in shell,Dried fruits and nuts,Cacahuètes en coques,Fruits secs et noix
12945,Lindt Excellence Czekolada ciemna z karmelizowanymi p?atkami kokosowymi 100 g,Czekolada,Lindt Excellence Dark chocolate with caramelized coconut flakes 100 g,Chocolate,Lindt Excellence Chocolat noir avec des flocons de noix de coco caramélisés 100 g,chocolat
12349,Dr. Oetker Kisiel smak wi?niowy 38 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Kisiel cherry flavor 38 g,Other food items not elsewhere classified,Dr. Oetker Kisiel arôme cerise 38 g,Autres produits alimentaires nca
16373,  Bu?eczki zawijane z kremem i kawa?kami czekolady 300 g (6 sztuk),Pieczywo,Rolls with cream and chocolate pieces 300 g (6 pieces),Bread,Rouleaux à la crème et aux morceaux de chocolat 300 g (6 pièces),pain
14280,Algida Big Milk Choco Intense Lody 100 ml,Lody,Algida Big Milk Choco Intense Ice Cream 100 ml,Ice cream,Algida Big Milk Choco Crème Glacée Intense 100 ml,crème glacée
5295,Wafle ry?owe ze s?onecznikiem ,Pozosta?e wyroby piekarskie,Rice waffles with sunflower seeds,Other bakery products,Gaufrettes de riz aux graines de tournesol,Autres produits de boulangerie
3368,Orzeszki Skawa ,Wyroby cukiernicze,Skawa Peanuts,Confectionery,Arachides Skawa,Confiserie
11438,Develey Sos Hamburger 410 g,"Sosy, przyprawy",Develey Sauce Hamburger 410 g,"Sauces, spices",Hamburger à la sauce Develey 410 g,"Sauces, Epices"
15822,Tymbark Sok 100% multiwitamina 1 l,Soki owocowe i warzywne,Tymbark Juice 100% multivitamin 1 l,Fruit and vegetable juices,Jus de Tymbark 100% multivitamines 1 l,Jus de fruits et de légumes
4588,Serek Twój Smak puszysty ze szczypiorkiem,Sery i twarogi,Cream cheese. Fluffy flavor with chives,Cheese and curd,"Fromage à la crème, arôme moelleux à la ciboulette",Fromage et caillé
5714,  - Arome naturel de Vanille - naturalny aromat wanili...,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",- Arome naturel de Vanille - the natural aroma of vanilla ...,Other food items not elsewhere classified,- Arome naturel de Vanille - L&#39;arôme naturel de la vanille ...,Autres produits alimentaires nca
7674,Hochland - Kwartet ser kremowy topiony w trójk?cikach,Sery i twarogi,Hochland - Quartet cream cheese melted in triangles,Cheese and curd,Hochland - fromage à la crème Quartet fondu en triangles,Fromage et caillé
11896,  Paprykarz szczeci?ski 300 g,Pozosta?e przetwory mi?sne,Paprika Szczecin 300 g,Other meat preparations,Paprika Szczecin 300 g,Autres préparations de viande
2989,Napój gazowany Schweppes citrus mix ,Napoje orze?wiaj?ce,Schweppes citrus mix soda,Refreshing drinks,Schweppes soda aux agrumes,Boissons rafraîchissantes
6611,Chaber - Pieczywo maca czosnkowa,Pozosta?e wyroby piekarskie,Cornflower - Bread with garlic maca,Other bakery products,Bleuet - Pain à la Maca Ail,Autres produits de boulangerie
16776,Bakalland Rodzynki su?ta?skie 200 g,Owoce suszone i orzechy,Bakalland Sultan Raisins 200 g,Dried fruits and nuts,Bakalland Sultan Raisins secs 200 g,Fruits secs et noix
16713,  Orzechy laskowe w czekoladzie mlecznej i cynamonie 100 g,Wyroby cukiernicze,Hazelnuts in milk chocolate and cinnamon 100 g,Confectionery,Noisettes au chocolat au lait et à la cannelle 100 g,Confiserie
8988,"Na??czowianka - Naturalna woda mineralna niegazowana, 6 x 1,5L",Wody mineralne lub ?ródlane,"Na??czowianka - Natural still mineral water, 6 x 1.5L",Mineral or spring waters,"Na??czowianka - Eau minérale naturelle calme, 6 x 1,5 L",Eaux minérales ou sources
6566,Casa de Mexico - Tortilla chipsy kukurydziane o smaku chili bezglut...,Chipsy,Casa de Mexico - Tortilla chili chips with gluten-free flavor ...,Chips,Casa de Mexico - Croustilles de piment Tortilla au goût sans gluten ...,chips
7062,Dr. Oetker - Pizza Guseppe Smaki ?wiata kebab,Pizza i inne pó?produkty m?czne,Dr. Oetker - Pizza Guseppe Tastes of the World kebab,Pizza and other flour semi-finished products,Dr. Oetker - Kebab Pizza Guseppe Saveurs du Monde,Pizza et autres produits à base de farine
9564,Przysmaki Viands - Ekologiczny cukier z agawy,"D?emy, marmolady i miód",Viands Treats - Organic Agave Sugar,"Jams, marmalades and honey",Viands Treats - Sucre d&#39;agave biologique,"Confitures, marmelades et miel"
2190,Kukurydza Bonduelki z?ocista ,Warzywa suszone i pozosta?e przetwory warzywne,Bonduelki golden corn,Dried vegetables and other vegetable preserves,Bonduelki maïs doré,Légumes secs et autres préparations à base de légumes
16219,Paola Syrop o smaku cytryna i limonka z mi?t? 500 ml,Soki owocowe i warzywne,Paola Syrup flavored with lemon and lime with mint 500 ml,Fruit and vegetable juices,Paola Sirop au citron et citron vert à la menthe 500 ml,Jus de fruits et de légumes
303,Buraki zasma?ane ,Warzywa suszone i pozosta?e przetwory warzywne,Fried beetroot,Dried vegetables and other vegetable preserves,Betterave frite,Légumes secs et autres préparations à base de légumes
12596,Delicje Szampa?skie Wi?niowe 147 g,Wyroby cukiernicze,Delicje Champagne Cherry 147 g,Confectionery,Cerise Delicje Champagne 147 g,Confiserie
6725,Crispy natural - Chipsy z buraka smak vinegret,Warzywa suszone i pozosta?e przetwory warzywne,Crispy natural - Beet chips vinaigrette,Dried vegetables and other vegetable preserves,Croustillant naturel - Vinaigrette aux chips de betterave,Légumes secs et autres préparations à base de légumes
8150,Koral - ?oso? w?dzony na zimno plastry,"Ryby i owoce morza suszone, w?dzone lub solone",Coral - Cold smoked salmon slices,"Dried, smoked or salted seafood and fish",Corail - Tranches de saumon fumé à froid,"Poisson et fruits de mer séchés, fumés ou salés"
7872,"JANEX - ?eberka wieprzowe paski, MAP",Mi?so wieprzowe,"JANEX - Striped pork ribs, MAP",Pork meat,"JANEX - Côtes de porc à rayures, MAP",Viande de porc
2391,Majeranek Kamis ,"Sól, przyprawy korzenne i zio?a kulinarne",Marjoram Kamis,"Salt, spices and culinary herbs",Marjoram Kamis,"Sel, épices et herbes culinaires"
10075,Tygryski - Chrupki kukurydziane o smaku owocowym produkt bezg...,Pozosta?e wyroby piekarskie,"Tigers - Corn chips with fruit flavor, product without ...",Other bakery products,"Tigers - Croustilles de maïs à la saveur de fruits, produit sans ...",Autres produits de boulangerie
15387,  Herbata zielona 26 g (20 torebek),Herbata,Green tea 26 g (20 bags),Tea,Thé vert 26 g (20 sachets),thé
6568,Casa de Valpereiro - Ekstra oliwa z oliwek z pierwszego t?oczenia.,Oliwa z oliwek,Casa de Valpereiro - Extra virgin olive oil.,olive oil,Casa de Valpereiro - Huile d&#39;olive extra vierge.,Huile d&#39;olive
10597,Barilla Makaron Spaghetti 500 g,Makarony i produkty makaronowe,Barilla Pasta Spaghetti 500 g,Pasta and pasta products,Spaghetti de pâtes Barilla 500 g,Pâtes et macaronis
3306,Oliwki Beach Flower zielone bez pestek w zalewie ,Warzywa suszone i pozosta?e przetwory warzywne,Olives Beach Flower green seedless in pickle,Dried vegetables and other vegetable preserves,Olives Beach Flower vert sans pépins dans le cornichon,Légumes secs et autres préparations à base de légumes
7578,HiPP - Chrupi?ce gwiazdki owocowe 1-3 lata,?ywno?? dla dzieci,HiPP - Crunchy fruit stars 1-3 years,Food for children,HiPP - Fruits croquants étoiles 1-3 ans,Nourriture pour les enfants
8381,Legia Fight Club - LFC Zero gazowany napój energetyzuj?cy,Napoje orze?wiaj?ce,Legia Fight Club - LFC Zero carbonated energy drink,Refreshing drinks,Legia Fight Club - Boisson Zéro Gazeuse LFC du LFC,Boissons rafraîchissantes
9040,Nestle - Kleik kukurydziany,?ywno?? dla dzieci,Nestle - Corn gruel,Food for children,Nestlé - Gruau de maïs,Nourriture pour les enfants
16910,Bataty w proszku 500g,Pozosta?e warzywa bulwiaste i przetwory z warzyw bulwiastych,Sweet potatoes powder 500g,Other tuber vegetables and preparations of tuber vegetables,Pommes de terre douces en poudre 500g,Autres légumes à légumes et préparations à base de légumes à tubercules
7250,Fox's - Ciasteczka z kawa?kami mlecznej czekolady,Pozosta?e wyroby piekarskie,Fox&#39;s - Cookies with pieces of milk chocolate,Other bakery products,Fox&#39;s - Biscuits avec des morceaux de chocolat au lait,Autres produits de boulangerie
6514,Brzoskwinia - Paraguayo 500g,Owoce ?wie?e lub ch?odzone,Peach - Paraguayo 500g,Fresh or chilled fruits,Pêche - Paraguayo 500g,Fruits frais ou réfrigérés
14270,Oreo Ciastka kakaowe z mas? lodow? ?mietankow? z ciastkami kakaowymi 135 ml,Lody,Oreo Cocoa cookies with ice cream mass with cocoa cookies 135 ml,Ice cream,Biscuits Oreo Cacao avec masse de crème glacée avec biscuits Cacao 135 ml,crème glacée
