,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
12730,E. Wedel Czekolada mleczna o smaku deseru tiramisu 293 g,Czekolada,E. Wedel Milk chocolate with a tiramisu dessert flavor 293 g,Chocolate,E. Wedel Chocolat au lait au tiramisu 293 g,chocolat
11412,Knorr Fix danie orientalne z kurczakiem 48 g,"Sosy, przyprawy",Knorr Fix oriental dish with chicken 48 g,"Sauces, spices",Knorr Fix plat oriental au poulet 48 g,"Sauces, Epices"
4589,Serek Twój Smak ?mietankowy z chrzanem ,Sery i twarogi,Cream cheese. Cream flavor with horseradish,Cheese and curd,Fromage à la crème. Saveur de crème au raifort,Fromage et caillé
9803,Seko - Sa?atka warzywna z jajkiem,Warzywa suszone i pozosta?e przetwory warzywne,Seko - Vegetable salad with egg,Dried vegetables and other vegetable preserves,Seko - Salade de légumes à l&#39;œuf,Légumes secs et autres préparations à base de légumes
5428,Zupa b?yskawiczna wo?owina ,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Instant beef soup,Other food items not elsewhere classified,Soupe de boeuf instantanée,Autres produits alimentaires nca
2703,Migda?y bio ,Owoce suszone i orzechy,Organic almonds,Dried fruits and nuts,Amandes Biologiques,Fruits secs et noix
2534,Makaron z m?ki orkiszowej kolanko ,Makarony i produkty makaronowe,Pasta with spelled flour elbow,Pasta and pasta products,Pâtes au coude de farine d&#39;épeautre,Pâtes et macaronis
6070,  - Szynka gotowana plastry,W?dliny,#NAME?,meats,#NAME?,viandes
1291,Herbata Big-Active zielona z owocem maliny,Herbata,Big-Active Green Tea with raspberry fruit,Tea,Thé vert Big-Active aux framboises,thé
3748,P?o? tuszka ,Ryby ?wie?e lub ch?odzone,Roach carcass,Fresh or chilled fish,Carcasse de gardon,Poisson frais ou réfrigéré
1579,Jogurt Ko?cian naturalny,Jogurt,Natural bone yogurt,Yoghurt,Yaourt d&#39;os naturel,yaourt
3752,Polewa Delecta bia?a czekolada,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Delecta topping white chocolate,Other food items not elsewhere classified,Delecta au chocolat blanc,Autres produits alimentaires nca
13425,Kaminiarz Boczek w?dzony delikatesowy,W?dliny,Kaminiarz delicatessen smoked bacon,meats,Lardons fumés Kaminiarz,viandes
6951,Diamant - Cukier trzcinowy nierafinowany drobny,Cukier,Diamant - Fine unrefined cane sugar,Sugar,Diamant - Sucre de canne fin non raffiné,sucre
14566,  Jogurt truskawkowy z dra?etkami czekoladowymi 100 g + 7 g,Jogurt,Strawberry yogurt with chocolate dragees 100 g + 7 g,Yoghurt,Yaourt à la fraise avec dragées au chocolat 100 g + 7 g,yaourt
13368,Kaminiarz Boczek w?gierski,W?dliny,Kaminiarz Hungarian bacon,meats,Kaminiarz bacon hongrois,viandes
12930,Tic Tac Dra?etki o smaku pomara?czowym 49 g,Wyroby cukiernicze,Tic Tac Orange dragees 49 g,Confectionery,Tic Tac dragées à l&#39;orange 49 g,Confiserie
2785,Miód z produktami pszczelimi ,"D?emy, marmolady i miód",Honey with bee products,"Jams, marmalades and honey",Miel avec produits apicoles,"Confitures, marmelades et miel"
8867,Mokate - ?mietanka Carmen extra-classic,Mleko zag?szczone i w proszku,Mokate - Extra-classic Carmen Cream,Powdered and powdered milk,Mokate - Crème Carmen extra-classique,Lait condensé et en poudre
4585,Serek twój Smak puszysty z pieprzem,Sery i twarogi,Your cheese. Fluffy taste with pepper,Cheese and curd,"Votre fromage, goût moelleux au poivre",Fromage et caillé
2516,Makaron Rustichella Nastrini ,Makarony i produkty makaronowe,Rustichella Nastrini pasta,Pasta and pasta products,Rustichella Nastrini,Pâtes et macaronis
3439,Papryka Kostopulos pieczona ,Warzywa suszone i pozosta?e przetwory warzywne,Roasted Kostopulos pepper,Dried vegetables and other vegetable preserves,Kostopulos rôti au poivre,Légumes secs et autres préparations à base de légumes
16063,Tymbark Mus 100% pomara?cza marakuja jab?ko banan 120 g,Soki owocowe i warzywne,Tymbark Mus 100% orange passion fruit apple banana 120 g,Fruit and vegetable juices,"Tymbark Mus 100% orange, fruit de la passion, pomme banane 120 g",Jus de fruits et de légumes
10588,Szczepanki M?ka wroc?awska typ 500 1 kg,M?ka i pozosta?e zbo?a,Szczepanki Wroclaw flour type 500 1 kg,Flour and other cereals,Szczepanki Wroc?aw type de farine 500 1 kg,Farine et autres céréales
3531,Pasztet z burakiem i orzechami w?oskimi vege ,Pozosta?e przetwory mi?sne,Beet and walnut pate,Other meat preparations,Pâté de betterave et noix,Autres préparations de viande
15881,Hortex Nektar czarna porzeczka 1 l,Soki owocowe i warzywne,Hortex Nektar blackcurrant 1 l,Fruit and vegetable juices,Hortex Nektar cassis 1 l,Jus de fruits et de légumes
3567,Pieczarka krojona (tacka) ,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Sliced mushroom (tray),"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Champignon tranché (plateau),Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
3749,Podp?omyki z cukrem ,Pozosta?e wyroby piekarskie,Flatbreads with sugar,Other bakery products,Pains plats au sucre,Autres produits de boulangerie
10101,"Tymbark - Sok Vega warzywny, ?ródziemnomorski",Soki owocowe i warzywne,"Tymbark - Vegetable Vega juice, Mediterranean",Fruit and vegetable juices,"Tymbark - Jus de légumes Vega, Méditerranée",Jus de fruits et de légumes
5865,  - Mas?o Extra zawarto?? t?uszczu 82%,Mas?o,"- Extra butter, fat content 82%",Butter,"- Beurre extra, teneur en matière grasse 82%",beurre
8402,Lestello - Soczewica czerwona 1kg,Warzywa suszone i pozosta?e przetwory warzywne,Lestello - Red Lentils 1kg,Dried vegetables and other vegetable preserves,Lestello - Lentilles Rouges 1kg,Légumes secs et autres préparations à base de légumes
17083,Kaszanka ekologiczna BIO,Podroby i przetwory podrobowe,Organic black pudding,Offal and offal products,Boudin noir bio,Préparations d&#39;abats et d&#39;abats
1955,Kie?basa Krakowska Sucha Morliny ,W?dliny,Dry Morlin Krakowska Sausage,meats,Saucisson Sec Morlin Krakowska,viandes
2966,Napój energetyzuj?cy burn lemon ice ,Napoje orze?wiaj?ce,Energy drink burn lemon ice,Refreshing drinks,Boisson énergisante brûler glace au citron,Boissons rafraîchissantes
278,Bulion na ?eberkach winiary ,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Winiary broth on ribs,Other food items not elsewhere classified,Bouillon Winiary sur les côtes,Autres produits alimentaires nca
1982,Kie?basa szynkowa szlachecka od wolarka ,W?dliny,Noble ham sausage from Wolarka,meats,Saucisse au jambon noble de Wolarka,viandes
4604,Serek wi?niowo - czekoladowy eko ,Sery i twarogi,Eco-cherry cherry cheese,Cheese and curd,Fromage de cerise éco-cerise,Fromage et caillé
6496,Borówki - ameryka?ska koszyczek,Owoce ?wie?e lub ch?odzone,Blueberries - American basket,Fresh or chilled fruits,Myrtilles - Panier Américain,Fruits frais ou réfrigérés
14010,Devaldano Mro?onki Z pomys?em Podgrzybki mro?one w ca?o?ci 250 g,Warzywa mro?one inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Devaldano Frozen Foods with the idea Whole frozen mushrooms 250 g,"Frozen vegetables, other than potatoes or other tuber vegetables",Devaldano Aliments surgelés avec l&#39;idée Champignons entiers surgelés 250 g,Légumes congelés autres que les pommes de terre ou autres tubercules
16265,Black Sex Energy Gazowany napój energetyzuj?cy 250 ml,Napoje orze?wiaj?ce,Black Sex Energy Carbonated energy drink 250 ml,Refreshing drinks,Black Sex Energy Boisson énergisante gazéifiée 250 ml,Boissons rafraîchissantes
9552,Prymat - Przyprawa do pizzy Przyprawa do pizzy,"Sól, przyprawy korzenne i zio?a kulinarne",Prymat - Pizza seasoning Pizza seasoning,"Salt, spices and culinary herbs",Prymat - Assaisonnement Pizza Assaisonnement Pizza,"Sel, épices et herbes culinaires"
10583,Basia M?ka na pizz? w?osk? typ 00 1 kg,M?ka i pozosta?e zbo?a,Basia Flour for Italian pizza type 00 1 kg,Flour and other cereals,Farine Basia pour pizza italienne type 00 1 kg,Farine et autres céréales
10306,Winiary - Zupa barszcz czerwony w proszku,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Winiary - Red borscht soup,Other food items not elsewhere classified,Winiary - Soupe de bortsch rouge,Autres produits alimentaires nca
8244,Krasnystaw - Ser Twarogowy pó?t?usty,Sery i twarogi,Krasnystaw - Semi-fat cottage cheese,Cheese and curd,Krasnystaw - fromage cottage demi-gras,Fromage et caillé
13452,Soko?ów Kie?basa surowa Metka tatarska 180 g,W?dliny,Soko?ów Raw sausage Tartar tag 180 g,meats,Soko?ów Saucisse crue tag tartare 180 g,viandes
10034,Teekanne - Herbata Zielona peach 20 torebek,Herbata,Teekanne - Green Tea peach 20 bags,Tea,Teekanne - Thé vert pêche 20 sachets,thé
10793,  Makaron 4 jajeczny ?azanki 500 g,Makarony i produkty makaronowe,Noodles 4 egg noodles 500 g,Pasta and pasta products,Nouilles 4 nouilles aux oeufs 500 g,Pâtes et macaronis
8687,Melissa Primo Gusto - Makaron gnocchi muszelki du?e,Makarony i produkty makaronowe,Melissa Primo Gusto - Big gnocchi pasta,Pasta and pasta products,Melissa Primo Gusto - Grosses pâtes aux gnocchi,Pâtes et macaronis
772,Czerwona papryka nadziewana serem nadziewana serem,Warzywa suszone i pozosta?e przetwory warzywne,Red pepper stuffed with cheese stuffed with cheese,Dried vegetables and other vegetable preserves,Poivron rouge farci au fromage farci au fromage,Légumes secs et autres préparations à base de légumes
7008,Dr. Oetker - Barwnik spo?ywczy czerwony,Wyroby cukiernicze,Dr. Oetker - Red food coloring,Confectionery,Dr. Oetker - Colorant alimentaire rouge,Confiserie
8246,Krasnystaw - mas?o ekstra 82% t?uszczu,Mas?o,Krasnystaw - butter extra 82% fat,Butter,Krasnystaw - beurre extra 82% de graisse,beurre
7963,Kamis - Bazylia przyprawa,"Sól, przyprawy korzenne i zio?a kulinarne",Kamis - Basil spice,"Salt, spices and culinary herbs",Kamis - Épice au basilic,"Sel, épices et herbes culinaires"
1603,Jogurt Pi?tnica typu greckiego z truskawkami ,Jogurt,Greek-style piatnica yogurt with strawberries,Yoghurt,Yaourt piatnica à la grecque avec fraises,yaourt
6202,Bakoma - Serek Baku? waniliowy,Sery i twarogi,Bakoma - Vanilla Baku? Cream Cheese,Cheese and curd,Bakoma - Fromage à la crème Baku?a vanille,Fromage et caillé
16562,Rabarbar 500 g,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Rhubarb 500 g,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Rhubarbe 500 g,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
16531,  Polska cebula dymka,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Polish spring onion,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Oignon de printemps polonais,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
3225,Ogórki Urbanek ,Warzywa suszone i pozosta?e przetwory warzywne,Urbanek cucumbers,Dried vegetables and other vegetable preserves,Concombres Urbanek,Légumes secs et autres préparations à base de légumes
9211,Pellini - Espresso Bar  kawa ziarnista,Kawa,Pellini - Espresso Bar coffee beans,Coffee,Pellini - café expresso Bar grains de café,café
3357,Orzechy Kresto ,Owoce suszone i orzechy,Kresto nuts,Dried fruits and nuts,Noix de Kresto,Fruits secs et noix
15077,Smakowita Margaryna ma?lany smak 450 g,Margaryna i inne t?uszcze ro?linne,Tasty margarine butter flavor 450 g,Margarine and other vegetable fats,Saveur de beurre de margarine savoureuse 450 g,Margarine et autres graisses végétales
10799,Czaniecki Makaron 5 jajeczny niteczka walcowana 500 g,Makarony i produkty makaronowe,Czaniecki Pasta 5 egg thread rolled 500 g,Pasta and pasta products,Czaniecki Pasta 5 fil d&#39;oeuf roulé 500 g,Pâtes et macaronis
15198,Dilmah Ceylon Gold Klasyczna czarna herbata 200 g (100 x 2 g),Herbata,Dilmah Ceylon Gold Classic black tea 200 g (100 x 2 g),Tea,Thé noir Dilmah Ceylon Gold Classic 200 g (100 x 2 g),thé
803,Danie Hipp   risotto z Broku?ami i królikiem,?ywno?? dla dzieci,Hipp risotto dish with Broccoli and rabbit,Food for children,Risotto Hipp au Brocoli et Lapin,Nourriture pour les enfants
7313,Gerber - Deser jab?ko i owoce le?ne,?ywno?? dla dzieci,Gerber - Apple dessert and forest fruit,Food for children,Gerber - dessert aux pommes et fruit de la forêt,Nourriture pour les enfants
5135,?mietanka Bakoma do kawy 10% uth/10*10g ,Pozosta?e produkty mleczne,Bakoma coffee cream 10% uth / 10 * 10g,Other dairy products,Crème au café Bakoma 10% uth / 10 * 10g,Autres produits laitiers
6055,  - Surimi - paluszki o smaku krabowym.,Owoce morza ?wie?e lub ch?odzone,#NAME?,Fresh or chilled seafood,#NAME?,Fruits de mer frais ou réfrigérés
7711,Hortex - Napój jab?ko - mi?ta ogrodowa,Soki owocowe i warzywne,Hortex - Apple drink - garden mint,Fruit and vegetable juices,Hortex - boisson aux pommes - menthe de jardin,Jus de fruits et de légumes
13445,Morliny Kie?basa ?l?ska 735 g,W?dliny,Morliny Silesian sausage 735 g,meats,Saucisson Morliny Silesian 735 g,viandes
11208,Kotányi Chili w?dzone chipotle kruszone 8 g,"Sól, przyprawy korzenne i zio?a kulinarne",Kotányi Chili smoked chipotle crushed 8 g,"Salt, spices and culinary herbs",Chipsotle fumé au chili Kotányi écrasé 8 g,"Sel, épices et herbes culinaires"
10658,  Ry? d?ugoziarnisty bia?y ja?minowy 500 g (4 x 125 g),Ry?,White jasmine long grain rice 500 g (4 x 125 g),Rice,Riz au jasmin blanc à grains longs 500 g (4 x 125 g),riz
9597,Putka - Chleb hetman krojony,Pieczywo,Putka - Bread hetman sliced,Bread,Putka - Pain hetman tranché,pain
3388,Owsianka Kupiec z truskawkami,P?atki ?niadaniowe,Oatmeal. Merchant with strawberries,Breakfast cereals,Gruau. Marchand avec des fraises,Céréales de petit déjeuner
7089,Dr. Oetker - ?elatyna spo?ywcza,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker - Food gelatin,Other food items not elsewhere classified,Dr. Oetker - Gélatine alimentaire,Autres produits alimentaires nca
14486,Bakoma Men Pro Jogurt truskawkowy z wysok? zawarto?ci? bia?ka 200 g,Jogurt,Bakoma Men Pro Strawberry yogurt with a high protein content of 200 g,Yoghurt,Yaourt aux fraises Bakoma Men Pro avec une teneur élevée en protéines de 200 g,yaourt
13385,Konspol Szynka z indyka 100 g,W?dliny,Konspol Turkey ham 100 g,meats,Konspol Jambon De Dinde 100 g,viandes
2870,Mleko zag?szczone nies?odzone,Mleko zag?szczone i w proszku,Condensed unsweetened milk,Powdered and powdered milk,Lait condensé non sucré,Lait condensé et en poudre
2688,Mieszanka przypraw Kotanyi do gulaszu ,"Sól, przyprawy korzenne i zio?a kulinarne",Kotanyi spice blend for goulash,"Salt, spices and culinary herbs",Kotanyi mélange d&#39;épices pour goulash,"Sel, épices et herbes culinaires"
12448,Gellwe Naturalnie Pyszne Ciasto marchewkowe mieszanka do wypieku 430 g,Pozosta?e produkty zbo?owe,Gellwe Naturally Delicious Carrot Cake baking mix 430 g,Other cereal products,Gellwe Naturally Delicious Préparation pour gâteaux à la carotte 430 g,Autres produits céréaliers
412,Chrupki kukurydziane Flips ,Pozosta?e wyroby piekarskie,Flips corn chips,Other bakery products,Flips chips de maïs,Autres produits de boulangerie
1619,Jogurt promen morela ,Jogurt,Yogurt promenade apricot,Yoghurt,Yaourt Promenade Abricot,yaourt
435,Ciasteczka owsiane kokosowo-czekoladowe. ,Pozosta?e wyroby piekarskie,Coconut and chocolate oatmeal cookies.,Other bakery products,Biscuits à l&#39;avoine au chocolat et à la noix de coco.,Autres produits de boulangerie
14647,?aciata ?mietanka 18% 500 ml,Pozosta?e produkty mleczne,Pinto Cream 18% 500 ml,Other dairy products,Crème Pinto 18% 500 ml,Autres produits laitiers
6064,  - Szynka Bia?a plastry,W?dliny,#NAME?,meats,#NAME?,viandes
13816,Lisner Basilico filety ?ledziowe w oleju z bazyli? i czosnkiem 400 g,Pozosta?e przetwory z ryb i owoców morza,Lisner Basilico herring fillets in oil with basil and garlic 400 g,Other preparations of fish and seafood,Filets de hareng Lisner Basilico à l&#39;huile avec basilic et ail 400 g,Autres préparations de poisson et de fruits de mer
16638,Bazió?ka Mi?ta 30 g,"Sól, przyprawy korzenne i zio?a kulinarne",Basil Mint 30 g,"Salt, spices and culinary herbs",Basilic Menthe 30 g,"Sel, épices et herbes culinaires"
14398,?aciate Mleko UHT o smaku waniliowym 200 ml,Pozosta?e produkty mleczne,UHT Spotted Milk with vanilla flavor 200 ml,Other dairy products,Lait UHT à la vanille 200 ml,Autres produits laitiers
2873,Mleko zag?szczone nies?odzone light,Mleko zag?szczone i w proszku,Condensed unsweetened light milk,Powdered and powdered milk,Lait clair condensé non sucré,Lait condensé et en poudre
16146,"Zbyszko 3 cytryny Napój gazowany 1,5 l",Napoje orze?wiaj?ce,Zbyszko 3 lemons Carbonated drink 1.5 l,Refreshing drinks,"Zbyszko 3 citrons boisson gazeuse 1,5 l",Boissons rafraîchissantes
14554,  Jogurt czekoladowo-nugatowy 400 g,Jogurt,400 g chocolate nougat yogurt,Yoghurt,400 g de yogourt au chocolat et à la nougat,yaourt
9292,Pi?tnica - Jogurt Pi?tu? typu greckiego truskawkowy,Jogurt,Pi?tnica - Greek-style Piatus yogurt,Yoghurt,Pi?tnica - Yaourt Piatus à la grecque,yaourt
13788,  Koreczki ?ledziowe w oleju 200 g,Pozosta?e przetwory z ryb i owoców morza,Herring cork in oil 200 g,Other preparations of fish and seafood,Bouchon de hareng à l&#39;huile 200 g,Autres préparations de poisson et de fruits de mer
2206,Landrynki Cavendish coffee drops ,Wyroby cukiernicze,Cavendish coffee drops,Confectionery,Gouttes de café Cavendish,Confiserie
1008,Favols konfitura pomelo bio ,"D?emy, marmolady i miód",Favols jam pomelo bio,"Jams, marmalades and honey",Confiture Favols Pomelo Bio,"Confitures, marmelades et miel"
14085,FRoSTA Z?oty mintaj 700 g (7 sztuk),Pozosta?e przetwory z ryb i owoców morza,FRoSTA Golden pollock 700 g (7 pieces),Other preparations of fish and seafood,Pollock doré FRoSTA 700 g (7 pièces),Autres préparations de poisson et de fruits de mer
9551,Prymat - Przyprawa do mielonego,"Sól, przyprawy korzenne i zio?a kulinarne",Prymat - Ground condiment,"Salt, spices and culinary herbs",Prymat - Condiment terrestre,"Sel, épices et herbes culinaires"
