,Desc_P,Code_P,Desc_E,Code_E,Desc_F,Code_F
13270,  Schab wieprzowy bez ko?ci plastry porcja rodzinna 720 g,Mi?so wieprzowe,Pork loin boneless slices family portion 720 g,Pork meat,Longe de porc en tranches désossées portion familiale 720 g,Viande de porc
6914,Delecta - Owocowy Kubek kisiel o smaku jab?kowym,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Delecta - Fruit mug apple jelly,Other food items not elsewhere classified,Delecta - Mug à fruits gelée pomme,Autres produits alimentaires nca
14979,Dorblu Classic Ser pó?twardy z niebiesk? ple?ni?,Sery i twarogi,Dorblu Classic A semi-hard cheese with blue mold,Cheese and curd,Dorblu Classic Un fromage à pâte mi-dure avec de la moisissure bleue,Fromage et caillé
12068,  Leczo z warzywami i pieczarkami 500 g,Warzywa suszone i pozosta?e przetwory warzywne,Treated with vegetables and mushrooms 500 g,Dried vegetables and other vegetable preserves,Traité avec des légumes et des champignons 500 g,Légumes secs et autres préparations à base de légumes
16108,Dr Pepper Napój gazowany 330 ml,Napoje orze?wiaj?ce,Dr Pepper Carbonated drink 330 ml,Refreshing drinks,Boisson gazeuse Dr Pepper 330 ml,Boissons rafraîchissantes
554,Cukier Diamant Bia?y Kryszta?,Cukier,Diamant White Crystal Sugar,Sugar,Diamant Blanc Cristal De Sucre,sucre
12404,Dr. Oetker Budy? ulubiony z cukrem smak waniliowy 70 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Pudding favorite with sugar vanilla flavor 70 g,Other food items not elsewhere classified,Dr. Oetker Pudding favori au sucre sucre vanille 70 g,Autres produits alimentaires nca
4438,Ser Sirtakis na grilla naturalny ,Sery i twarogi,Sirtakis cheese on a natural grill,Cheese and curd,Sirtakis sur un grill naturel,Fromage et caillé
5256,Wafelek Knoppers  mleczno-orzechowy ,Pozosta?e wyroby piekarskie,Milk-nut knoppers,Other bakery products,Knoppers de lait,Autres produits de boulangerie
467,Ciastka hit kokosowy ,Pozosta?e wyroby piekarskie,Coconut hit cookies,Other bakery products,Noix de coco frappé des cookies,Autres produits de boulangerie
7392,Goliard - Makaron gniazda nitki,Makarony i produkty makaronowe,Goliard - Thread nest pasta,Pasta and pasta products,Goliard - Pâtes au nid à fils,Pâtes et macaronis
14177,Kaktus Lody wodne o smaku cytrynowym i sorbet truskawkowy 405 ml (9 sztuk),Lody,Cactus Lemon ice cream and strawberry sorbet 405 ml (9 pieces),Ice cream,Crème glacée au citron et sorbet à la fraise Cactus 405 ml (9 pièces),crème glacée
13114,  Pestki dyni pra?one solone 200 g,Owoce suszone i orzechy,Roasted and salted pumpkin seeds 200 g,Dried fruits and nuts,Graines de citrouille grillées et salées 200 g,Fruits secs et noix
9294,Pi?tnica - Jogurt typu greckiego z brzoskwini? i marakuj? 0%,Jogurt,Pi?tnica - Greek type yogurt with peach and passion fruit 0%,Yoghurt,Pi?tnica - Yaourt à la grecque avec pêche et fruit de la passion 0%,yaourt
2930,Musztarda kremska develey ,"Sosy, przyprawy",Creamy mustard develey,"Sauces, spices",Develey crémeux à la moutarde,"Sauces, Epices"
1386,Herbata zielona Japanese Sencha ,Herbata,Japanese Sencha green tea,Tea,Thé vert japonais Sencha,thé
10493,?owicz - ?urawina do mi?s i serów,"D?emy, marmolady i miód",?owicz - Cranberry for meat and cheese,"Jams, marmalades and honey",?owicz - Canneberge pour viande et fromage,"Confitures, marmelades et miel"
11020,Prymat Natka pietruszki suszona 6 g,"Sól, przyprawy korzenne i zio?a kulinarne",Prymat Dried parsley leaves 6 g,"Salt, spices and culinary herbs",Prymat Feuilles de persil séchées 6 g,"Sel, épices et herbes culinaires"
3592,Pieprz Kamis bia?y mielony ,"Sól, przyprawy korzenne i zio?a kulinarne",Ground Kamis pepper,"Salt, spices and culinary herbs",Poivre Kamis moulu,"Sel, épices et herbes culinaires"
6596,Celiko - Liofilizowany baton truskawkowy,Owoce suszone i orzechy,Celiko - Freeze-dried strawberry bar,Dried fruits and nuts,Celiko - Barre de fraises lyophilisée,Fruits secs et noix
1794,Kawa Lavazza Qualita ORO ziarnista,Kawa,Lavazza Qualita ORO coffee beans,Coffee,Grains de café Lavazza Qualita ORO,café
11429,Knorr Sos sa?atkowy do mizerii 10 g,"Sosy, przyprawy",Knorr Salad dressing for cucumber salad 10 g,"Sauces, spices",Knorr Vinaigrette pour salade de concombre 10 g,"Sauces, Epices"
10366,Zio?a ?wie?e - Bazylia doniczka,"Sól, przyprawy korzenne i zio?a kulinarne",Fresh herbs - Basil flower pot,"Salt, spices and culinary herbs",Herbes fraîches - Pot de fleur de basilic,"Sel, épices et herbes culinaires"
13965,Hortex Zupa jarzynowa 450 g,Gotowe dania,Hortex Vegetable soup 450 g,Prepared dishes,Soupe de légumes Hortex 450 g,Plats cuisinés
8301,Kupiec - Kasza manna,M?ka i pozosta?e zbo?a,Merchant - semolina,Flour and other cereals,Marchand - semoule,Farine et autres céréales
599,Cukierki Wawel trufle w czekoladzie,Wyroby cukiernicze,Chocolate Wawel truffles,Confectionery,Truffes au chocolat Wawel,Confiserie
17026,Pstr?g filet ze skór?,Ryby ?wie?e lub ch?odzone,Trout fillet with skin,Fresh or chilled fish,Filet de truite avec peau,Poisson frais ou réfrigéré
3730,P?atki Nestlé Frutina Owoce i B?onnik ,P?atki ?niadaniowe,Nestlé Frutina Fruit and Fiber,Breakfast cereals,Nestlé Frutina Fruit et Fibre,Céréales de petit déjeuner
7811,Illy - Espresso kawa mielona,Kawa,Illy - Espresso ground coffee,Coffee,Illy - Café moulu à expresso,café
8304,Kupiec - Kuku wafle kukurydziane z sol? morsk?,Pozosta?e wyroby piekarskie,Merchant - Kuku corn wafers with sea salt,Other bakery products,Merchant - Galettes de maïs Kuku au sel de mer,Autres produits de boulangerie
16670,KRESTO Migda?y 500 g,Owoce suszone i orzechy,KRESTO Almonds 500 g,Dried fruits and nuts,KRESTO Amandes 500 g,Fruits secs et noix
6032,  - Sok pomara?czowy z mango bezpo?rednio wyci?ni?ty z...,Soki owocowe i warzywne,- Mango orange juice squeezed directly from ...,Fruit and vegetable juices,- Jus d&#39;orange mangue pressé directement de ...,Jus de fruits et de légumes
15562,Nescafé 3in1 Strong Rozpuszczalny napój kawowy 170 g (10 x 17 g),Kawa,Nescafé 3in1 Strong Soluble coffee drink 170 g (10 x 17 g),Coffee,Nescafé 3 en 1 Forte boisson au café soluble 170 g (10 x 17 g),café
1049,Filety ?ledziowe w oleju,Pozosta?e przetwory z ryb i owoców morza,Herring fillets in oil,Other preparations of fish and seafood,Filets de hareng à l&#39;huile,Autres préparations de poisson et de fruits de mer
2262,Lody carte d'or mascarpone ,Lody,Ice cream carte d&#39;or mascarpone,Ice cream,Glace carte d&#39;or mascarpone,crème glacée
10188,Vifon - Zupa Pho z makaronem ry?owym,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Vifon - Pho soup with rice noodles,Other food items not elsewhere classified,Vifon - Soupe Pho aux nouilles de riz,Autres produits alimentaires nca
15860,Tymbark Napój jab?ko gruszka 1 l,Soki owocowe i warzywne,Tymbark Drink apple pear 1 l,Fruit and vegetable juices,Tymbark Drink Poire Pomme 1 l,Jus de fruits et de légumes
14084,MyFood Ryby mro?one Dorsz atlantycki pol?dwiczki bez skóry 450 g,Pozosta?e przetwory z ryb i owoców morza,MyFood Frozen fish Atlantic cod tenderloin without skin 450 g,Other preparations of fish and seafood,MyFood Filet de morue franche de poisson congelé sans peau 450 g,Autres préparations de poisson et de fruits de mer
9885,Squid - Sos rybny,"Sosy, przyprawy",Squid - Fish sauce,"Sauces, spices",Calmars - Sauce De Poisson,"Sauces, Epices"
5530,?elki owocowe kwa?ne ,Wyroby cukiernicze,Sour fruit jellies,Confectionery,Gelées de fruits aigres,Confiserie
15171,  ?wie?e jaja M 20 sztuk,Jaja,Fresh eggs M 20 pieces,eggs,Œufs frais M 20 pièces,œufs
5502,?elki bio w??yki bez ?elatyny ,Wyroby cukiernicze,Jelly beans bio gelatin-free,Confectionery,Jelly Beans bio sans gélatine,Confiserie
16878,Stek Cote de Boeuf Angus,Mi?so wo?owe i ciel?ce,Cote de Boeuf Angus Steak,Beef and veal meat,Steak De Cote De Boeuf Angus,Boeuf et veau
8022,Karczma Bukówka - Pierogi z kapust? i grzybami,Gotowe dania,Karczma Bukówka - Dumplings filled with cabbage and mushrooms,Prepared dishes,Karczma Bukówka - Dumplings fourrés au chou et aux champignons,Plats cuisinés
528,Ciasto Dr.oetker murzynek,Pozosta?e produkty zbo?owe,Ebony Dr.oetker cake,Other cereal products,Gâteau ébène Dr.oetker,Autres produits céréaliers
7294,Gda?skie m?yny - M?ka ?ytnia pe?noziarnista,M?ka i pozosta?e zbo?a,Gda?sk mills - Wholemeal rye flour,Flour and other cereals,Moulins de Gda?sk - Farine de seigle complète,Farine et autres céréales
9079,Nocciolata - Ekologiczny krem do smarowania z orzechów laskowyc...,Owoce suszone i orzechy,Nocciolata - Ecological cream spread with hazelnuts ...,Dried fruits and nuts,Nocciolata - Crème écologique tartinée aux noisettes ...,Fruits secs et noix
16955,Hotate - Ma??e mi?so mro?one ?w. Jakuba bez ikry,Owoce morza mro?one,"Hotate - Mussels, frozen meat Saint. James without eggs",Frozen seafood,"Hotate - Moules, viande congelée Saint. James sans oeufs",Fruits de mer congelés
135,Baton Krówkowy Mleczny ,Wyroby cukiernicze,Milk Fudge Bar,Confectionery,Barre au fudge au lait,Confiserie
4650,Smalec wyborowy ,Pozosta?e t?uszcze zwierz?ce,Choice lard,Other animal fats,Saindoux de choix,Autres graisses animales
9774,Schar - Herbatniki bezglutenowe,Pozosta?e wyroby piekarskie,Schar - Gluten-free biscuits,Other bakery products,Schar - Biscuits Sans Gluten,Autres produits de boulangerie
16567,  Finest Pomidorki truskawkowe na ga??zce 300 g,Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,Finest Strawberry tomatoes on a branch 300 g,"Fresh or chilled vegetables, other than potatoes or other tuber vegetables",Les meilleures tomates à la fraise sur une branche 300 g,Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
8095,"Knorr - Rosó? z kury pietruszka i lubczyk, kostka","Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane","Knorr - Chicken broth, parsley and lovage, cubes",Other food items not elsewhere classified,"Knorr - Bouillon de poulet, persil et lovage, cubes",Autres produits alimentaires nca
10195,Virtu - Nale?niki z serem,Pizza i inne pó?produkty m?czne,Virtu - Pancakes with cheese,Pizza and other flour semi-finished products,Virtu - Crêpes au fromage,Pizza et autres produits à base de farine
8035,Kikkoman - Sos sojowy naturalnie warzony,"Sosy, przyprawy",Kikkoman - Naturally brewed soy sauce,"Sauces, spices",Kikkoman - Sauce soja naturellement brassée,"Sauces, Epices"
17085,Kaszanka grillowa,Podroby i przetwory podrobowe,Barbecue black pudding,Offal and offal products,Barbecue au boudin noir,Préparations d&#39;abats et d&#39;abats
1128,Frytki Aviko Zig Zag karbowane,Ziemniaki,Aviko Zig Zag fries,potatoes,Frites Aviko Zig Zag,pommes de terre
14571,Danone Fantasia bia?a Jogurt kremowy z kawa?kami bia?ej czekolady 103 g,Jogurt,Danone Fantasia white Cream yogurt with pieces of white chocolate 103 g,Yoghurt,Yaourt à la crème blanche Danone Fantasia avec des morceaux de chocolat blanc 103 g,yaourt
13319,Morliny Parówki z szynki 200 g,W?dliny,Morliny sausages with ham 200 g,meats,Morlin saucisses au jambon 200 g,viandes
9029,Nestle - Kaszka mleczno ry?owa kukurydza banan jab?ko morel...,?ywno?? dla dzieci,Nestle - Milky rice porridge corn banana apple morel ...,Food for children,Nestlé - Bouillie de riz au lait et banane maïs pomme ...,Nourriture pour les enfants
15825,  Sok 100% jab?kowy z zag?szczonego soku 1 l,Soki owocowe i warzywne,100% apple juice from concentrated juice 1 l,Fruit and vegetable juices,100% jus de pomme à partir de jus concentré 1 l,Jus de fruits et de légumes
14765,Valbon Camembert oryginalny 180 g,Sery i twarogi,Valbon Camembert original 180 g,Cheese and curd,Valbon Camembert original 180 g,Fromage et caillé
9920,SuperFish - Filet z ?ososia MAP,Ryby ?wie?e lub ch?odzone,SuperFish - MAP salmon fillet,Fresh or chilled fish,SuperFish - MAP filet de saumon,Poisson frais ou réfrigéré
2809,Mleko Bebilon 2 ,Mleko zag?szczone i w proszku,Bebilon Milk 2,Powdered and powdered milk,Bebilon Milk 2,Lait condensé et en poudre
6582,Celiko - Ciasto dro?d?owe bezglutenowe,Pozosta?e produkty zbo?owe,Celiko - Gluten-free yeast dough,Other cereal products,Celiko - Pâte à la levure sans gluten,Autres produits céréaliers
5032,Szczupak w zalewie domowej ,Pozosta?e przetwory z ryb i owoców morza,Home-made pike,Other preparations of fish and seafood,Brochet fait maison,Autres préparations de poisson et de fruits de mer
3700,P?atki chocapic zbo?owe muszelki o smaku czekoladowym ,P?atki ?niadaniowe,Chocapic cereal flakes with chocolate flavor,Breakfast cereals,Flocons de céréales Chocapic au goût de chocolat,Céréales de petit déjeuner
11558,Dawtona Groszek zielony 400 g,Warzywa suszone i pozosta?e przetwory warzywne,Dawton&#39;s Peas 400 g,Dried vegetables and other vegetable preserves,Pois De Dawton 400 g,Légumes secs et autres préparations à base de légumes
3584,Pieprz czarny Kotanyi m?ynek,"Sól, przyprawy korzenne i zio?a kulinarne",Black Kotanyi pepper mill,"Salt, spices and culinary herbs",Moulin à poivre Kotanyi noir,"Sel, épices et herbes culinaires"
12976,J. Chylak Mieszanka firmowa 800 g,Wyroby cukiernicze,J. Chylak Company mix 800 g,Confectionery,J. Chylak Company mélange 800 g,Confiserie
10485,?owicz - Syrop pomara?czowy,Soki owocowe i warzywne,?owicz - Orange syrup,Fruit and vegetable juices,?owicz - Sirop d&#39;Orange,Jus de fruits et de légumes
761,Czekoladki Mieszko Twój Sekret,Czekolada,Mieszko Chocolates Your Secret,Chocolate,Mieszko Chocolates Votre Secret,chocolat
7414,Graal - Filet z makreli w sosie Barbecue,Pozosta?e przetwory z ryb i owoców morza,Grail - Mackerel fillet in Barbecue sauce,Other preparations of fish and seafood,Grail - Filet de maquereau à la sauce barbecue,Autres préparations de poisson et de fruits de mer
7795,Iglotex - Pierogi ruskie mro?one,Gotowe dania,Iglotex - Russian dumplings frozen,Prepared dishes,Iglotex - Raviolis russes surgelés,Plats cuisinés
10996,  Papryka s?odka w?dzona 20 g,"Sól, przyprawy korzenne i zio?a kulinarne",Smoked sweet pepper 20 g,"Salt, spices and culinary herbs",Poivron fumé 20 g,"Sel, épices et herbes culinaires"
1534,Jogurt bio jagoda ,Jogurt,Organic Blueberry Yogurt,Yoghurt,Yaourt aux myrtilles bio,yaourt
12465,Dr. Oetker Galaretka o smaku bananowym 77 g,"Inne artyku?y ?ywno?ciowe, gdzie indziej niesklasyfikowane",Dr. Oetker Jelly with banana flavor 77 g,Other food items not elsewhere classified,Dr. Gelée d&#39;Oetker à la banane 77 g,Autres produits alimentaires nca
3199,Ogórki  Frykas ,Warzywa suszone i pozosta?e przetwory warzywne,Frykas cucumbers,Dried vegetables and other vegetable preserves,Frykas concombres,Légumes secs et autres préparations à base de légumes
9465,"Pomidor - Pomidor koktajlowy, ga??zka",Warzywa ?wie?e lub ch?odzone inne ni? ziemniaki lub pozosta?e warzywa bulwiaste,"Tomato - Cocktail tomato, twig","Fresh or chilled vegetables, other than potatoes or other tuber vegetables","Tomate - cocktail tomate, brindille",Légumes frais ou réfrigérés autres que les pommes de terre ou autres tubercules
16934,STEWIA oryginalny niemiecki s?odzik STEVIA 3x300t,Sztuczne substytuty cukru,STEWIA original German sweetener STEVIA 3x300t,Artificial sugar substitutes,STEWIA édulcorant allemand original STEVIA 3x300t,Sucre artificiel
13815,Lisner Wiejskie filety ?ledziowe w oleju 450 g,Pozosta?e przetwory z ryb i owoców morza,Lisner Country herring fillets in oil 450 g,Other preparations of fish and seafood,Filets de hareng à l&#39;huile Lisner Country 450 g,Autres préparations de poisson et de fruits de mer
6164,Bakalland - Orzechy w?oskie,Owoce suszone i orzechy,Bakalland - Walnuts,Dried fruits and nuts,Bakalland - Noix de Grenoble,Fruits secs et noix
5762,  - Earl Grey herbata li?ciasta,Herbata,#NAME?,Tea,- Thé à la feuille d&#39;Earl Grey,thé
14610,  Skyr Fermentowany produkt mleczny ?urawinowy 140 g,Jogurt,Skyr Fermented Cranberry Dairy Product 140 g,Yoghurt,Produit laitier à la canneberge fermenté Skyr 140 g,yaourt
13035,  Precelki solone 150 g,Pozosta?e wyroby piekarskie,Salted pretzels 150 g,Other bakery products,Bretzels salés 150 g,Autres produits de boulangerie
10856,Lubella Mleko?aki Choco Kulki Zbo?owe kulki o smaku czekoladowym 400 g,P?atki ?niadaniowe,Lubella Mleko?aki Choco Balls Cereal balls with chocolate flavor 400 g,Breakfast cereals,Lubella Mleko?aki Choco Balls Boules de céréales au goût de chocolat 400 g,Céréales de petit déjeuner
3007,Napój gazowany schweppes premium mixer tonic water ,Napoje orze?wiaj?ce,Schweppes premium mixer tonic water,Refreshing drinks,Schweppes premium mixer tonic eau,Boissons rafraîchissantes
15013,Serenada Ser ?ó?ty Gouda 250 g,Sery i twarogi,Serenada Gouda Cheese 250 g,Cheese and curd,Serenada Gouda Fromage 250 g,Fromage et caillé
14378,  Kefir truskawka 450 g,Pozosta?e produkty mleczne,Kefir strawberry 450 g,Other dairy products,Kefir Fraise 450 g,Autres produits laitiers
1631,Jovi Jogurt bananowy bez dodatku cukrów 230 g,Jogurt,Jovi Banana yogurt without added sugars 230 g,Yoghurt,Yaourt Jovi à la banane sans sucres ajoutés 230 g,yaourt
8762,Mieszko - Michaszki z orzechami torebka,Wyroby cukiernicze,Mieszko - Michaszki with nuts bag,Confectionery,Mieszko - Michaszki avec sac de noix,Confiserie
4189,Sa?atka z kuskus i tu?czykiem rio mare/2*160g ,Pozosta?e przetwory z ryb i owoców morza,Couscous and tuna salad rio mare / 2 * 160g,Other preparations of fish and seafood,Salade de couscous et thon rio mare / 2 * 160g,Autres préparations de poisson et de fruits de mer
8980,Navigator - GKM Grudz?dz Gazowany napój energetyzuj?cy,Napoje orze?wiaj?ce,Navigator - GKM Grudz?dz Carbonated energy drink,Refreshing drinks,Navigator - Boisson gazeuse GKM Grudz?dz,Boissons rafraîchissantes
387,Chleb razowy z nasionami ,Pieczywo,Wholemeal bread with seeds,Bread,Pain complet aux graines,pain
12413,Dr. Oetker Pisaki cukrowe 76 g (4 tubki),Sztuczne substytuty cukru,Dr. Oetker Sugar markers 76 g (4 tubes),Artificial sugar substitutes,Dr. Marqueurs Oetker Sugar 76 g (4 tubes),Sucre artificiel
